run_id,dataset_label,placement_label,reader_role,clock_bin,eta,standard_error_participant_cluster_robust,lower_eta_pointwise_95,upper_eta_pointwise_95,estimate_melEDI_lx,lower_melEDI_lx_pointwise_95,upper_melEDI_lx_pointwise_95,interval_scope,sex,time_hour
main__glasses__all_available,Primary dataset,Near eye,Primary,0,-0.3927366395138436,0.13365025650839,-0.6569703762768803,-0.1285029027508069,0.3048213049383999,0.12030767323109672,0.643870090989173,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,0.25
main__glasses__all_available,Primary dataset,Near eye,Primary,30,-0.5480145034621927,0.12657621115170994,-0.7982624725397822,-0.29776653438460327,0.18312974417518593,0.05912467419792611,0.4037713506140268,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,0.75
main__glasses__all_available,Primary dataset,Near eye,Primary,60,-0.6746382325994165,0.1157398224205719,-0.9034620790284592,-0.44581438617037367,0.1115250310147087,0.02489294916864744,0.25824951723540135,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,1.25
main__glasses__all_available,Primary dataset,Near eye,Primary,90,-0.7764956075560077,0.10389137099160337,-0.9818944290152318,-0.5710967860967835,0.06730325573243057,0.00425708331493911,0.16847460612453455,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,1.75
main__glasses__all_available,Primary dataset,Near eye,Primary,120,-0.8572781455304916,0.09255196063578816,-1.0402583435670332,-0.67429794749395,0.03890627158405607,0,0.11169083331437105,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,2.25
main__glasses__all_available,Primary dataset,Near eye,Primary,150,-0.9169983329990504,0.0824234629706211,-1.079953947052135,-0.7540427189459655,0.02106027803332423,0,0.07618027399091079,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,2.75
main__glasses__all_available,Primary dataset,Near eye,Primary,180,-0.9524012337464414,0.07426822192208032,-1.0992334981498086,-0.8055689693430742,0.01158318824220751,0,0.05646998129874286,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,3.25
main__glasses__all_available,Primary dataset,Near eye,Primary,210,-0.9601183331824432,0.06793489705999577,-1.0944292741094297,-0.8258073922554571,0.00961794769910003,0,0.04934566043419622,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,3.75
main__glasses__all_available,Primary dataset,Near eye,Primary,240,-0.9367795650094656,0.06184126320685972,-1.0590430644608806,-0.8145160655580503,0.01566991994049292,0,0.05327945036978507,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,4.25
main__glasses__all_available,Primary dataset,Near eye,Primary,270,-0.8763397194211812,0.05581408249978176,-0.9866871588366224,-0.7659922800057399,0.03294140997322559,0.00311286196772789,0.07139877749878232,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,4.75
main__glasses__all_available,Primary dataset,Near eye,Primary,300,-0.764590054128984,0.05401718916774067,-0.8713849388984863,-0.6577951693594816,0.07195307470240078,0.03446679730956192,0.11988967158591536,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,5.25
main__glasses__all_available,Primary dataset,Near eye,Primary,330,-0.5857701194726108,0.05847633368481379,-0.7013809724960811,-0.47015926644914047,0.15955528752597756,0.09889278430602474,0.23871991645024296,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,5.75
main__glasses__all_available,Primary dataset,Near eye,Primary,360,-0.3241194657918002,0.06546794888629599,-0.45355311765577194,-0.1946858139278284,0.37411154864426066,0.2519223769976541,0.5387253986959674,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,6.25
main__glasses__all_available,Primary dataset,Near eye,Primary,390,0.03323475281952986,0.0702814333363887,-0.10571541638100926,0.172184922020069,0.9795300919556674,0.6839431752096035,1.3865684864546743,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,6.75
main__glasses__all_available,Primary dataset,Near eye,Primary,420,0.46161811479330034,0.07356945716597449,0.3161673458501575,0.6070688837364432,2.7947970061103207,1.9709391860454568,3.9464006683783617,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,7.25
main__glasses__all_available,Primary dataset,Near eye,Primary,450,0.9100983673390268,0.07813467916271032,0.7556219092661769,1.0645748254118763,8.030146424515642,5.596681112045128,11.50312111280082,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,7.75
main__glasses__all_available,Primary dataset,Near eye,Primary,480,1.327204462796641,0.08393943735295242,1.1612516859520632,1.493157239641219,21.142443059452184,14.396117011992915,31.028431617980704,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,8.25
main__glasses__all_available,Primary dataset,Near eye,Primary,510,1.6615479779277935,0.0884666574464274,1.4866446437577046,1.8364513120978825,45.77203193288294,30.565118251152573,68.5200945457741,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,8.75
main__glasses__all_available,Primary dataset,Near eye,Primary,540,1.8841007236216316,0.09037179227472585,1.705430835552807,2.062770611690456,76.47741882740043,50.649391062237875,115.45017610113784,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,9.25
main__glasses__all_available,Primary dataset,Near eye,Primary,570,2.018342330769235,0.09187498383610213,1.8367005522326345,2.199984109305836,104.21393555496104,68.55948668844707,158.38352027944185,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,9.75
main__glasses__all_available,Primary dataset,Near eye,Primary,600,2.095281580690763,0.0946668768731512,1.90812007964038,2.282443081741147,124.43217712602524,80.83196399381463,191.52099094658055,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,10.25
main__glasses__all_available,Primary dataset,Near eye,Primary,630,2.1459272547063684,0.098069590939981,1.9520384051532296,2.339816104259507,139.8352908209837,89.44439471715555,218.58354439165856,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,10.75
main__glasses__all_available,Primary dataset,Near eye,Primary,660,2.1987297825860264,0.1000516315255816,2.0009223323206147,2.396537232851438,157.92644949827067,100.11260054037112,249.0938000448283,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,11.25
main__glasses__all_available,Primary dataset,Near eye,Primary,690,2.2581000837326597,0.10037749274432892,2.0596483883326315,2.456551779132688,181.0757566420229,114.62244343957124,286.0223472118559,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,11.75
main__glasses__all_available,Primary dataset,Near eye,Primary,720,2.31527756449005,0.10012514291164731,2.1173247782653797,2.51323035071472,206.570059493096,130.9161334153928,325.90957132094417,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,12.25
main__glasses__all_available,Primary dataset,Near eye,Primary,750,2.3613667181319453,0.0996213918493868,2.1644098748186984,2.558323561445192,229.7088334170964,145.91916977041618,361.5792233482936,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,12.75
main__glasses__all_available,Primary dataset,Near eye,Primary,780,2.3875199820427784,0.0981263091617848,2.1935189975182503,2.5815209665673065,243.973136437224,156.0417338182622,381.4232127474705,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,13.25
main__glasses__all_available,Primary dataset,Near eye,Primary,810,2.389570559375525,0.09526875046620632,2.2012191218992285,2.5779219968518214,245.12828413040268,158.83484470363507,378.2746191697515,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,13.75
main__glasses__all_available,Primary dataset,Near eye,Primary,840,2.3718945835230953,0.09201206920919636,2.189981779839708,2.553807387206483,235.3477711193662,154.7751642044741,357.8376539151783,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,14.25
main__glasses__all_available,Primary dataset,Near eye,Primary,870,2.3397773502735073,0.08887010098601358,2.164076386552808,2.5154783139942065,218.56403117825647,145.8070868631199,327.6014129956642,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,14.75
main__glasses__all_available,Primary dataset,Near eye,Primary,900,2.2985041554147756,0.08515826377221701,2.1301416932643744,2.4668666175651768,198.74018357244557,134.8403068102374,292.89932346177466,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,15.25
main__glasses__all_available,Primary dataset,Near eye,Primary,930,2.2522480307546195,0.07994759729843846,2.0941873361380945,2.4103087253711446,178.6508150601496,124.1188019035462,257.12236404661087,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,15.75
main__glasses__all_available,Primary dataset,Near eye,Primary,960,2.197425149286149,0.07445770247737993,2.0502182716461244,2.344632026926174,157.4524457484909,112.15825102104756,221.02203722715305,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,16.25
main__glasses__all_available,Primary dataset,Near eye,Primary,990,2.1271484583271034,0.07048375601832074,1.9877982863156796,2.2664986303385275,133.91347180145195,97.12955236655858,184.61349694761785,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,16.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1020,2.034518699280484,0.06798671817263047,1.9001053052300063,2.1689320933309615,108.17263327297924,79.35208622221566,147.44758085366908,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,17.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1050,1.9127851131814584,0.06509210153876054,1.7840945317139552,2.041475694648962,81.70599158711677,60.72673867993055,109.92102701520444,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,17.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1080,1.7624339778266866,0.06164473025931249,1.640559034570255,1.8843089210831183,57.767401067134266,43.6078087984467,76.51413825859825,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,18.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1110,1.594300139129601,0.06038512131280811,1.474915510426169,1.713684767833033,39.191638448684294,29.74801885839453,51.62312639262269,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,18.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1140,1.4200143082197925,0.06234273090564327,1.2967593801892094,1.5432692362503757,26.2035464985229,19.704294696103673,34.83568284136254,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,19.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1170,1.2512071962268525,0.06559008958710509,1.1215320656360244,1.3808823268176802,17.732293199636256,13.129153803471684,23.937114201087017,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,19.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1200,1.0966350612815383,0.0686678328462538,0.9608750669320612,1.232395055631016,12.39208875773232,9.038503172294298,16.976350315681294,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,20.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1230,0.9499316642877528,0.07436553905204002,0.8029069986906124,1.0969563298848932,8.811107119074618,6.251948944739609,12.401333177966466,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,20.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1260,0.7997752091794119,0.08434627784922545,0.6330180868183702,0.9665323315404536,6.206308454686372,4.195543157997122,9.15832307181197,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,21.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1290,0.6348410254374323,0.09662412589423576,0.4438099379296184,0.8258721129452461,4.2136114711609025,2.6784970366243948,6.596873769833825,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,21.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1320,0.4442459628486322,0.10827506368950902,0.23018034543518007,0.6583115802620845,2.6812880053334607,1.598949012771773,4.453146039380837,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,22.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1350,0.2298085273600117,0.11863597643473758,-0.00474117113543717,0.4643582258554606,1.597495092350183,0.8891424236625287,2.8131190004808153,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,22.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1380,0.00764895066733897,0.12781075367203856,-0.24503977529214105,0.26033767662681895,0.9177683719605726,0.46880083426799657,1.7211162792971957,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,23.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1410,-0.20534958844502052,0.1339167993266167,-0.47011029467828025,0.05941111778823918,0.5232329576939214,0.2387581132270609,1.046597836006855,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,23.75
main__glasses__all_available,Primary dataset,Near eye,Primary,0,-0.38073170558419456,0.12495791009698608,-0.6277802065420172,-0.13368320462637193,0.31616762727285364,0.13562414598332753,0.6350498535161672,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,0.25
main__glasses__all_available,Primary dataset,Near eye,Primary,30,-0.5459074546139824,0.11777147559711942,-0.7787479885127716,-0.31306692071519315,0.1845067308566588,0.0664378172067728,0.3863322606675561,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,0.75
main__glasses__all_available,Primary dataset,Near eye,Primary,60,-0.6735389486833776,0.10722539250638076,-0.8855293097798091,-0.46154858758694606,0.1120611202513154,0.03015794712786088,0.24550267359446423,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,1.25
main__glasses__all_available,Primary dataset,Near eye,Primary,90,-0.7705906923294848,0.09596160363137272,-0.9603119377331496,-0.58086944692582,0.06959354085043884,0.00956909190034154,0.1625007527154637,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,1.75
main__glasses__all_available,Primary dataset,Near eye,Primary,120,-0.8438142475688334,0.08523043217864322,-1.0123193905356014,-0.6753091046020654,0.04328005924940109,0,0.11119853210811054,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,2.25
main__glasses__all_available,Primary dataset,Near eye,Primary,150,-0.8959694900021727,0.07541893366594335,-1.0450767733389974,-0.7468622066653481,0.02706633685459791,0,0.07911740691704539,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,2.75
main__glasses__all_available,Primary dataset,Near eye,Primary,180,-0.926271196600674,0.067209903018893985,-1.0591487853619708,-0.7933936078393773,0.01850285221609605,0,0.06091865433028401,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,3.25
main__glasses__all_available,Primary dataset,Near eye,Primary,210,-0.9338109137101758,0.06070748227089497,-1.0538328673448656,-0.813788960075486,0.01646329854200673,0,0.05353628917795355,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,3.75
main__glasses__all_available,Primary dataset,Near eye,Primary,240,-0.9176783623788644,0.05485054657311518,-1.0261208395064665,-0.8092358852512627,0.02087086709233995,0,0.05515440663169141,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,4.25
main__glasses__all_available,Primary dataset,Near eye,Primary,270,-0.873816450497039,0.05009745561511683,-0.9728618114662616,-0.7747710895278164,0.03371605324595825,0.00644816726796342,0.06796891251933362,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,4.75
main__glasses__all_available,Primary dataset,Near eye,Primary,300,-0.7885651949900186,0.05055495799247948,-0.8885150627361582,-0.6886153272438791,0.06271770303529606,0.02926618663381974,0.10482580611808376,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,5.25
main__glasses__all_available,Primary dataset,Near eye,Primary,330,-0.6464393151277339,0.05671117781625352,-0.7585603601754926,-0.5343182700799752,0.1257151369923623,0.07435710113839211,0.19220102155198468,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,5.75
main__glasses__all_available,Primary dataset,Near eye,Primary,360,-0.4319535301801192,0.06370301906411169,-0.5578978209742077,-0.30600923938603064,0.26986775377694183,0.17675927166895147,0.39430017089956015,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,6.25
main__glasses__all_available,Primary dataset,Near eye,Primary,390,-0.1320363930490239,0.06702793453823808,-0.26455422034877946,4.8143425073166046e-4,0.637842397753165,0.4438082346734863,0.9011091579902528,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,6.75
main__glasses__all_available,Primary dataset,Near eye,Primary,420,0.23499666873295944,0.06842912456469487,0.09970861347945108,0.37028472398646783,1.6178952099474715,1.1580810288328571,2.245766198460454,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,7.25
main__glasses__all_available,Primary dataset,Near eye,Primary,450,0.6288805276392252,0.07190967474911523,0.48671123769715535,0.771049817581295,4.154813491230312,2.966982074609091,5.802687855605707,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,7.75
main__glasses__all_available,Primary dataset,Near eye,Primary,480,1.0088996615296326,0.07761571071606432,0.855449231954609,1.1623500911046565,10.107036352739332,7.068845684929492,14.432826578365235,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,8.25
main__glasses__all_available,Primary dataset,Near eye,Primary,510,1.3343972287025718,0.08221641205250758,1.1718509654373015,1.496943491967842,21.49718899159173,14.754258090187744,31.30100094575883,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,8.75
main__glasses__all_available,Primary dataset,Near eye,Primary,540,1.5805967811343038,0.08367645837570582,1.4151639278548829,1.7460296344137247,37.97121886405592,25.91141199016003,55.622377022176046,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,9.25
main__glasses__all_available,Primary dataset,Near eye,Primary,570,1.760013289488514,0.08438991401251354,1.593169896088532,1.926856682888496,57.44575461711671,39.08951565883011,84.39999492931385,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,9.75
main__glasses__all_available,Primary dataset,Near eye,Primary,600,1.8905089793901648,0.0864982603155682,1.719497272089403,2.061520686690926,77.61573869859924,52.32003083668873,115.11809401992473,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,10.25
main__glasses__all_available,Primary dataset,Near eye,Primary,630,1.989946076464219,0.0895021415546355,1.812995534586351,2.1668966183420864,97.61158912656676,64.91230057472949,146.7576648608889,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,10.75
main__glasses__all_available,Primary dataset,Near eye,Primary,660,2.074755424407084,0.09116561039724888,1.894516115266394,2.254994733547774,118.6833103568991,78.33612234551866,179.7849101334947,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,11.25
main__glasses__all_available,Primary dataset,Near eye,Primary,690,2.147917908988837,0.09112450486735868,1.967759867688915,2.3280759502887594,140.47817759804502,92.74528799448342,212.75112517462065,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,11.75
main__glasses__all_available,Primary dataset,Near eye,Primary,720,2.2050450355817577,0.09059447131677456,2.025934899084561,2.3841551720789544,160.24116530665523,106.05364205403728,242.0894227501764,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,12.25
main__glasses__all_available,Primary dataset,Near eye,Primary,750,2.241672826526734,0.09014420841550402,2.063452883973318,2.41989276908015,174.3507442222967,115.6318469350574,262.86186370196447,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,12.75
main__glasses__all_available,Primary dataset,Near eye,Primary,780,2.253375934100484,0.0892177240753434,2.0769877008579867,2.4297641673429817,179.11565097752472,119.29542914136032,268.9073630647199,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,13.25
main__glasses__all_available,Primary dataset,Near eye,Primary,810,2.239500436906952,0.08734210807943917,2.066820397245805,2.412180476568099,173.48030091151907,116.532718197773,258.23335045353343,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,13.75
main__glasses__all_available,Primary dataset,Near eye,Primary,840,2.2062756958187855,0.08509529775138028,2.0380377208740916,2.3745136707634793,160.69616842004226,109.0535138186291,236.7719693396978,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,14.25
main__glasses__all_available,Primary dataset,Near eye,Primary,870,2.160663609750949,0.08270279219351252,1.9971557468187375,2.32417147268316,144.6650116912262,99.24722638684663,210.84608649019617,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,14.75
main__glasses__all_available,Primary dataset,Near eye,Primary,900,2.1096260776184033,0.0794034007695027,1.9526412887736353,2.266610866463171,128.61408615099927,89.56878574468705,184.6612392216262,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,15.25
main__glasses__all_available,Primary dataset,Near eye,Primary,930,2.058758214131847,0.07430899496886449,1.9118453392246737,2.2056710890390208,114.38753746145282,81.5291622148436,160.47247040573075,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,15.75
main__glasses__all_available,Primary dataset,Near eye,Primary,960,2.0041232672056686,0.06865043869990806,1.8683976620179243,2.139848872393413,100.8539386240666,73.75802020354593,137.8903996292403,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,16.25
main__glasses__all_available,Primary dataset,Near eye,Primary,990,1.937725379401392,0.0642725192543366,1.8106551561378736,2.06479560266491,86.5413836720481,64.56289675390848,115.9902115656195,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,16.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1020,1.851553694276929,0.06136973835471327,1.7302224247883609,1.9728849637654973,70.94830055953072,53.630690872355494,93.8474428942164,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,17.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1050,1.7377798363815344,0.05834770916424139,1.6224232809449008,1.853136391818168,54.57387259097618,41.82019372188238,71.20769394641215,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,17.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1080,1.5974685273271867,0.05492447325383778,1.4888798931804803,1.706057161473893,39.479338124088585,30.723353934870328,50.72263304801266,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,18.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1110,1.4444011328104118,0.05342462871997802,1.3387777718782805,1.5500244937425434,27.722819149485687,21.716132964898485,35.38334008921317,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,18.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1140,1.293337002590743,0.05493331617205108,1.1847308855196903,1.4019431196617955,19.548843907942004,15.201390034615777,25.131502892564768,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,19.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1170,1.159035486427714,0.05805806374787383,1.0442515755388917,1.2738193973165364,14.32233192333711,10.97265008162594,18.68535459655425,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,19.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1200,1.0517496365400507,0.06185782986154815,0.9294533839223617,1.17404588915774,11.165478330783408,8.400674441883712,14.829521520792133,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,20.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1230,0.9580248737842906,0.06876693029479533,0.8220689584555656,1.0939807891130156,8.978725261846876,6.538484696941511,12.315973846873632,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,20.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1260,0.8566377620566201,0.07956666852855004,0.6993301840815275,1.0139453400317129,7.0884914753558705,4.904148442570295,10.226314313874015,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,21.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1290,0.7263603589556844,0.09188537248225112,0.5446980415075726,0.9080226764037962,5.2254996313267235,3.4050808615345196,7.991381466972685,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,21.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1320,0.5467311440836545,0.10294915649509806,0.343195131299461,0.7502671568678481,3.4215279856100067,2.103916474451576,5.52687356675819,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,22.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1350,0.3193370252401296,0.11238173686769123,0.09715229434433624,0.5415217561359229,1.9861091369103785,1.1506975362919138,3.3795393808829233,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,22.75
main__glasses__all_available,Primary dataset,Near eye,Primary,1380,0.07059085176291353,0.12054735710443004,-0.16773774899523147,0.3089194525210585,1.0764970749725793,0.5796138971571464,1.9366643077914871,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,23.25
main__glasses__all_available,Primary dataset,Near eye,Primary,1410,-0.171770149788097,0.12577075995635886,-0.4204256985839153,0.07688539900772134,0.5733329232273819,0.27981691451631663,1.0936730781968758,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,23.75
main__chest__all_available,Primary dataset,Chest,Complementary,0,-0.4341394922377277,0.07777993729675615,-0.5878007830629143,-0.2804782014125411,0.2680107522731101,0.1583444981124739,0.424229913073892,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,0.25
main__chest__all_available,Primary dataset,Chest,Complementary,30,-0.5682236332728358,0.07397909044365807,-0.7143760078662236,-0.42207125867944795,0.17025663607073002,0.09302963618453897,0.2783804952646809,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,0.75
